instance,iterations,success
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,422,True
ruf75-320-134.cnf,3346,True
ruf75-320-134.cnf,364,True
ruf75-320-134.cnf,1950,True
ruf75-320-134.cnf,1388,True
ruf75-320-134.cnf,573,True
ruf75-320-134.cnf,153,True
ruf75-320-134.cnf,4397,True
ruf75-320-134.cnf,273,True
ruf75-320-134.cnf,159,True
ruf75-320-134.cnf,693,True
ruf75-320-134.cnf,1261,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,917,True
ruf75-320-134.cnf,715,True
ruf75-320-134.cnf,4057,True
ruf75-320-134.cnf,541,True
ruf75-320-134.cnf,151,True
ruf75-320-134.cnf,1738,True
ruf75-320-134.cnf,590,True
ruf75-320-134.cnf,1575,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4440,True
ruf75-320-134.cnf,2168,True
ruf75-320-134.cnf,2634,True
ruf75-320-134.cnf,4668,True
ruf75-320-134.cnf,206,True
ruf75-320-134.cnf,278,True
ruf75-320-134.cnf,1326,True
ruf75-320-134.cnf,1984,True
ruf75-320-134.cnf,2156,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,737,True
ruf75-320-134.cnf,4579,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1467,True
ruf75-320-134.cnf,1345,True
ruf75-320-134.cnf,166,True
ruf75-320-134.cnf,175,True
ruf75-320-134.cnf,2614,True
ruf75-320-134.cnf,885,True
ruf75-320-134.cnf,4635,True
ruf75-320-134.cnf,292,True
ruf75-320-134.cnf,134,True
ruf75-320-134.cnf,3619,True
ruf75-320-134.cnf,953,True
ruf75-320-134.cnf,269,True
ruf75-320-134.cnf,1189,True
ruf75-320-134.cnf,716,True
ruf75-320-134.cnf,1672,True
ruf75-320-134.cnf,4340,True
ruf75-320-134.cnf,3113,True
ruf75-320-134.cnf,4390,True
ruf75-320-134.cnf,4318,True
ruf75-320-134.cnf,3211,True
ruf75-320-134.cnf,1925,True
ruf75-320-134.cnf,1109,True
ruf75-320-134.cnf,295,True
ruf75-320-134.cnf,2792,True
ruf75-320-134.cnf,2679,True
ruf75-320-134.cnf,483,True
ruf75-320-134.cnf,1493,True
ruf75-320-134.cnf,3396,True
ruf75-320-134.cnf,1984,True
ruf75-320-134.cnf,1080,True
ruf75-320-134.cnf,1652,True
ruf75-320-134.cnf,1187,True
ruf75-320-134.cnf,284,True
ruf75-320-134.cnf,1908,True
ruf75-320-134.cnf,1039,True
ruf75-320-134.cnf,249,True
ruf75-320-134.cnf,246,True
ruf75-320-134.cnf,1887,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1562,True
ruf75-320-134.cnf,1409,True
ruf75-320-134.cnf,355,True
ruf75-320-134.cnf,2576,True
ruf75-320-134.cnf,425,True
ruf75-320-134.cnf,1722,True
ruf75-320-134.cnf,478,True
ruf75-320-134.cnf,1079,True
ruf75-320-134.cnf,3477,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,176,True
ruf75-320-134.cnf,405,True
ruf75-320-134.cnf,1696,True
ruf75-320-134.cnf,269,True
ruf75-320-134.cnf,1930,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,874,True
ruf75-320-134.cnf,1401,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3417,True
ruf75-320-134.cnf,2188,True
ruf75-320-134.cnf,436,True
ruf75-320-134.cnf,259,True
ruf75-320-134.cnf,2366,True
ruf75-320-134.cnf,1624,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3786,True
ruf75-320-134.cnf,267,True
ruf75-320-134.cnf,427,True
ruf75-320-134.cnf,1790,True
ruf75-320-134.cnf,2548,True
ruf75-320-134.cnf,2773,True
ruf75-320-134.cnf,83,True
ruf75-320-134.cnf,1838,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1218,True
ruf75-320-134.cnf,901,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2117,True
ruf75-320-134.cnf,216,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4440,True
ruf75-320-134.cnf,2425,True
ruf75-320-134.cnf,1047,True
ruf75-320-134.cnf,370,True
ruf75-320-134.cnf,2613,True
ruf75-320-134.cnf,1564,True
ruf75-320-134.cnf,2345,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,588,True
ruf75-320-134.cnf,2571,True
ruf75-320-134.cnf,522,True
ruf75-320-134.cnf,468,True
ruf75-320-134.cnf,164,True
ruf75-320-134.cnf,523,True
ruf75-320-134.cnf,327,True
ruf75-320-134.cnf,835,True
ruf75-320-134.cnf,3619,True
ruf75-320-134.cnf,1297,True
ruf75-320-134.cnf,1454,True
ruf75-320-134.cnf,166,True
ruf75-320-134.cnf,4504,True
ruf75-320-134.cnf,786,True
ruf75-320-134.cnf,2789,True
ruf75-320-134.cnf,1096,True
ruf75-320-134.cnf,4725,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,511,True
ruf75-320-134.cnf,2663,True
ruf75-320-134.cnf,186,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,425,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1702,True
ruf75-320-134.cnf,752,True
ruf75-320-134.cnf,778,True
ruf75-320-134.cnf,2434,True
ruf75-320-134.cnf,78,True
ruf75-320-134.cnf,268,True
ruf75-320-134.cnf,2769,True
ruf75-320-134.cnf,2705,True
ruf75-320-134.cnf,271,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3212,True
ruf75-320-134.cnf,4196,True
ruf75-320-134.cnf,1400,True
ruf75-320-134.cnf,694,True
ruf75-320-134.cnf,258,True
ruf75-320-134.cnf,69,True
ruf75-320-134.cnf,1907,True
ruf75-320-134.cnf,373,True
ruf75-320-134.cnf,422,True
ruf75-320-134.cnf,1132,True
ruf75-320-134.cnf,2494,True
ruf75-320-134.cnf,565,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4875,True
ruf75-320-134.cnf,646,True
ruf75-320-134.cnf,631,True
ruf75-320-134.cnf,2942,True
ruf75-320-134.cnf,1219,True
ruf75-320-134.cnf,345,True
ruf75-320-134.cnf,299,True
ruf75-320-134.cnf,173,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1690,True
ruf75-320-134.cnf,256,True
ruf75-320-134.cnf,305,True
ruf75-320-134.cnf,4196,True
ruf75-320-134.cnf,139,True
ruf75-320-134.cnf,2249,True
ruf75-320-134.cnf,1453,True
ruf75-320-134.cnf,2258,True
ruf75-320-134.cnf,1202,True
ruf75-320-134.cnf,2941,True
ruf75-320-134.cnf,189,True
ruf75-320-134.cnf,2344,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3187,True
ruf75-320-134.cnf,321,True
ruf75-320-134.cnf,2382,True
ruf75-320-134.cnf,1292,True
ruf75-320-134.cnf,1235,True
ruf75-320-134.cnf,828,True
ruf75-320-134.cnf,2919,True
ruf75-320-134.cnf,1055,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2309,True
ruf75-320-134.cnf,1462,True
ruf75-320-134.cnf,529,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,327,True
ruf75-320-134.cnf,241,True
ruf75-320-134.cnf,4461,True
ruf75-320-134.cnf,4609,True
ruf75-320-134.cnf,667,True
ruf75-320-134.cnf,413,True
ruf75-320-134.cnf,2181,True
ruf75-320-134.cnf,221,True
ruf75-320-134.cnf,2098,True
ruf75-320-134.cnf,2659,True
ruf75-320-134.cnf,1813,True
ruf75-320-134.cnf,299,True
ruf75-320-134.cnf,3275,True
ruf75-320-134.cnf,1500,True
ruf75-320-134.cnf,2492,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,592,True
ruf75-320-134.cnf,279,True
ruf75-320-134.cnf,4510,True
ruf75-320-134.cnf,382,True
ruf75-320-134.cnf,321,True
ruf75-320-134.cnf,3420,True
ruf75-320-134.cnf,1396,True
ruf75-320-134.cnf,677,True
ruf75-320-134.cnf,4254,True
ruf75-320-134.cnf,164,True
ruf75-320-134.cnf,1188,True
ruf75-320-134.cnf,201,True
ruf75-320-134.cnf,2180,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4179,True
ruf75-320-134.cnf,2723,True
ruf75-320-134.cnf,1362,True
ruf75-320-134.cnf,2244,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1457,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2727,True
ruf75-320-134.cnf,140,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1138,True
ruf75-320-134.cnf,2508,True
ruf75-320-134.cnf,443,True
ruf75-320-134.cnf,280,True
ruf75-320-134.cnf,2844,True
ruf75-320-134.cnf,3327,True
ruf75-320-134.cnf,506,True
ruf75-320-134.cnf,565,True
ruf75-320-134.cnf,1169,True
ruf75-320-134.cnf,2811,True
ruf75-320-134.cnf,721,True
ruf75-320-134.cnf,805,True
ruf75-320-134.cnf,560,True
ruf75-320-134.cnf,618,True
ruf75-320-134.cnf,3581,True
ruf75-320-134.cnf,4659,True
ruf75-320-134.cnf,4702,True
ruf75-320-134.cnf,3430,True
ruf75-320-134.cnf,2321,True
ruf75-320-134.cnf,1227,True
ruf75-320-134.cnf,405,True
ruf75-320-134.cnf,110,True
ruf75-320-134.cnf,700,True
ruf75-320-134.cnf,491,True
ruf75-320-134.cnf,680,True
ruf75-320-134.cnf,66,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3933,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1301,True
ruf75-320-134.cnf,517,True
ruf75-320-134.cnf,246,True
ruf75-320-134.cnf,2456,True
ruf75-320-134.cnf,452,True
ruf75-320-134.cnf,628,True
ruf75-320-134.cnf,178,True
ruf75-320-134.cnf,639,True
ruf75-320-134.cnf,385,True
ruf75-320-134.cnf,195,True
ruf75-320-134.cnf,3830,True
ruf75-320-134.cnf,2347,True
ruf75-320-134.cnf,3702,True
ruf75-320-134.cnf,4281,True
ruf75-320-134.cnf,315,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,494,True
ruf75-320-134.cnf,898,True
ruf75-320-134.cnf,713,True
ruf75-320-134.cnf,4117,True
ruf75-320-134.cnf,99,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2398,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2446,True
ruf75-320-134.cnf,4793,True
ruf75-320-134.cnf,1868,True
ruf75-320-134.cnf,148,True
ruf75-320-134.cnf,1196,True
ruf75-320-134.cnf,946,True
ruf75-320-134.cnf,677,True
ruf75-320-134.cnf,3662,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,93,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2732,True
ruf75-320-134.cnf,318,True
ruf75-320-134.cnf,217,True
ruf75-320-134.cnf,191,True
ruf75-320-134.cnf,483,True
ruf75-320-134.cnf,1253,True
ruf75-320-134.cnf,145,True
ruf75-320-134.cnf,116,True
ruf75-320-134.cnf,1471,True
ruf75-320-134.cnf,133,True
ruf75-320-134.cnf,4985,True
ruf75-320-134.cnf,2250,True
